17
6.098094 5.309456
17
6.352535 5.496528
6.369479 5.485576
6.387248 5.476020
6.405726 5.467922
6.424795 5.461333
6.444332 5.456296
6.464209 5.452844
6.484300 5.450999
6.504474 5.450773
6.524601 5.452167
6.544551 5.455173
6.564196 5.459770
6.583407 5.465930
6.602063 5.473612
6.620041 5.482767
6.637226 5.493336
6.653508 5.505251
17
4.419003 4.504155
4.441304 4.476477
4.465964 4.450879
4.492789 4.427561
4.521571 4.406704
4.552084 4.388474
4.584088 4.373011
4.617334 4.360438
4.651561 4.350852
4.686501 4.344329
4.721881 4.340919
4.757424 4.340650
4.792851 4.343524
4.827886 4.349517
4.862254 4.358584
4.895687 4.370653
4.927921 4.385629
17
6.653508 5.505251
6.714417 5.554062
6.774967 5.603316
6.835157 5.653012
6.894981 5.703145
6.954439 5.753715
7.013525 5.804717
7.072237 5.856149
7.130572 5.908008
7.188527 5.960292
7.246099 6.012998
7.303284 6.066123
7.360079 6.119664
7.416482 6.173619
7.472490 6.227984
7.528099 6.282756
7.583306 6.337933
2
7.160405 7.486802
7.621951 6.859041
17
7.583306 6.337933
7.607215 6.364235
7.628705 6.392546
7.647609 6.422647
7.663778 6.454300
7.677086 6.487258
7.687430 6.521264
7.694727 6.556051
7.698921 6.591346
7.699979 6.626874
7.697893 6.662357
7.692679 6.697516
7.684377 6.732077
7.673054 6.765769
7.658797 6.798328
7.641718 6.829500
7.621951 6.859041
2
3.138925 9.062396
5.236328 6.209659
2
3.652903 9.440285
5.750305 6.587548
17
3.652903 9.440285
3.611104 9.486791
3.561035 9.524248
3.504621 9.551218
3.444029 9.566663
3.381588 9.569991
3.319698 9.561073
3.260736 9.540253
3.206970 9.508329
3.160464 9.466530
3.123007 9.416461
3.096037 9.360047
3.080592 9.299455
3.077264 9.237014
3.086182 9.175124
3.107002 9.116163
3.138925 9.062396
17
5.236328 6.209659
5.278127 6.163154
5.328196 6.125696
5.384610 6.098727
5.445202 6.083281
5.507643 6.079953
5.569533 6.088871
5.628494 6.109692
5.682261 6.141615
5.728767 6.183414
5.766224 6.233483
5.793193 6.289897
5.808639 6.350489
5.811967 6.412930
5.803049 6.474820
5.782229 6.533782
5.750305 6.587548
17
4.182861 6.038489
4.052950 6.220856
3.922534 6.402864
3.791614 6.584509
3.660192 6.765792
3.528269 6.946709
3.395845 7.127261
3.262921 7.307445
3.129499 7.487260
2.995579 7.666705
2.861162 7.845778
2.726251 8.024478
2.590845 8.202804
2.454945 8.380755
2.318553 8.558328
2.181670 8.735523
2.044297 8.912338
17
3.957458 5.131916
4.015755 5.164084
4.070179 5.202441
4.120075 5.246528
4.164845 5.295812
4.203948 5.349703
4.236916 5.407552
4.263350 5.468662
4.282935 5.532300
4.295433 5.597699
4.300695 5.664074
4.298658 5.730625
4.289345 5.796554
4.272869 5.861066
4.249429 5.923386
4.219305 5.982765
4.182861 6.038489
17
2.044297 8.912338
2.000416 8.959077
1.949996 8.998673
1.894188 9.030225
1.834264 9.053010
1.771592 9.066511
1.707601 9.070418
1.643752 9.064643
1.581501 9.049317
1.522269 9.024790
1.467406 8.991622
1.418165 8.950569
1.375669 8.902568
1.340887 8.848714
1.314612 8.790235
1.297446 8.728467
1.289778 8.664817
17
1.676917 13.870221
1.549269 14.511949
1.185759 15.055980
0.641728 15.419490
-0.000000 15.547138
-0.641728 15.419490
-1.185759 15.055980
-1.549269 14.511949
-1.676917 13.870221
-1.549269 13.228493
-1.185759 12.684461
-0.641728 12.320952
-0.000000 12.193304
0.641728 12.320952
1.185759 12.684461
1.549269 13.228493
1.676917 13.870221
17
1.547924 13.870221
1.430095 14.462586
1.094547 14.964768
0.592365 15.300316
-0.000000 15.418144
-0.592365 15.300316
-1.094547 14.964768
-1.430095 14.462586
-1.547924 13.870221
-1.430095 13.277856
-1.094547 12.775674
-0.592365 12.440126
-0.000000 12.322297
0.592365 12.440126
1.094547 12.775674
1.430095 13.277856
1.547924 13.870221
17
0.967452 13.870221
0.893809 14.240449
0.684092 14.554313
0.370228 14.764030
-0.000000 14.837673
-0.370228 14.764030
-0.684092 14.554313
-0.893809 14.240449
-0.967452 13.870221
-0.893809 13.499993
-0.684092 13.186129
-0.370228 12.976412
-0.000000 12.902769
0.370228 12.976412
0.684092 13.186129
0.893809 13.499993
0.967452 13.870221
2
-0.270718 15.340717
-0.288485 14.861119
2
-0.288485 14.861119
-0.132357 14.883425
2
-0.132357 14.883425
-0.125131 15.078477
2
-0.125131 15.078477
-0.055536 14.880672
2
-0.055536 14.880672
0.055540 14.880672
2
0.055540 14.880672
0.125135 15.078477
2
0.125135 15.078477
0.132365 14.883425
2
0.132365 14.883425
0.288490 14.861119
2
0.288490 14.861119
0.270722 15.340717
2
0.270722 15.340717
0.111940 15.358358
2
0.111940 15.358358
0.000000 15.031162
2
0.000000 15.031162
-0.111940 15.358358
2
-0.111940 15.358358
-0.270718 15.340717
2
0.948688 15.035667
0.660761 14.657455
2
0.660761 14.657455
0.766184 14.559523
2
0.766184 14.559523
0.988107 14.661342
2
0.988107 14.661342
0.840207 14.467062
2
0.840207 14.467062
0.912713 14.342772
2
0.912713 14.342772
1.344742 14.540988
2
1.344742 14.540988
1.267537 14.673349
2
1.267537 14.673349
1.101392 14.597123
2
1.101392 14.597123
1.220554 14.753643
2
1.220554 14.753643
1.129024 14.867957
2
1.129024 14.867957
0.950231 14.785926
2
0.950231 14.785926
1.060956 14.931374
2
1.060956 14.931374
0.948688 15.035667
2
-0.306805 14.708679
0.000000 14.708679
2
-0.429611 14.652782
0.000000 14.652782
2
-0.518193 14.596885
0.000000 14.596885
2
-0.588888 14.540988
0.000000 14.540988
2
0.000000 13.814324
0.890689 13.814324
2
0.000000 13.758426
0.885345 13.758426
2
0.000000 13.702529
0.876465 13.702529
2
0.000000 13.646632
0.863929 13.646632
2
0.000000 13.590735
0.847555 13.590735
2
0.000000 13.534837
0.827093 13.534837
2
0.000000 13.478940
0.802204 13.478940
2
0.000000 13.423043
0.772437 13.423043
2
0.000000 13.367146
0.737188 13.367146
2
0.000000 13.311249
0.695649 13.311249
2
0.000000 13.255351
0.646728 13.255351
2
0.000000 13.199454
0.588889 13.199454
2
0.000000 13.143557
0.518194 13.143557
2
0.000000 13.087660
0.429611 13.087660
2
0.000000 13.031762
0.306805 13.031762
2
-0.871348 14.699613
-0.971237 14.574850
2
-0.971237 14.574850
-0.912500 14.527815
2
-0.912500 14.527815
-0.812394 14.652852
17
-0.812394 14.652852
-0.808361 14.659052
-0.805619 14.665922
-0.804275 14.673195
-0.804379 14.680591
-0.805928 14.687824
-0.808862 14.694613
-0.813068 14.700698
-0.818383 14.705842
-0.824602 14.709846
-0.831484 14.712557
-0.838764 14.713869
-0.846159 14.713731
-0.853384 14.712149
-0.860161 14.709184
-0.866226 14.704950
-0.871346 14.699612
17
-0.960616 14.751508
-0.956620 14.757744
-0.953922 14.764643
-0.952629 14.771936
-0.952789 14.779342
-0.954397 14.786572
-0.957390 14.793348
-0.961653 14.799405
-0.967020 14.804511
-0.973283 14.808465
-0.980199 14.811117
-0.987501 14.812362
-0.994905 14.812152
-1.002125 14.810496
-1.008880 14.807457
-1.014909 14.803154
-1.019978 14.797754
2
-0.960616 14.751508
-1.050957 14.638677
2
-1.050957 14.638677
-1.109687 14.685702
2
-1.109687 14.685702
-1.019975 14.797754
17
-0.836756 14.855452
-0.839353 14.874276
-0.844746 14.892498
-0.852810 14.909705
-0.863365 14.925508
-0.876172 14.939547
-0.890940 14.951507
-0.907335 14.961115
-0.924985 14.968156
-0.943493 14.972468
-0.962438 14.973955
-0.981391 14.972583
-0.999924 14.968383
-1.017617 14.961449
-1.034070 14.951940
-1.048910 14.940070
-1.061801 14.926109
2
-1.061801 14.926109
-1.296562 14.632890
2
-1.296562 14.632890
-0.923146 14.333922
2
-0.923146 14.333922
-0.677928 14.640210
17
-0.677928 14.640210
-0.665265 14.658992
-0.655836 14.679588
-0.649892 14.701446
-0.647594 14.723982
-0.649003 14.746590
-0.654080 14.768665
-0.662691 14.789617
-0.674604 14.808884
-0.689500 14.825949
-0.706981 14.840355
-0.726577 14.851717
-0.747764 14.859731
-0.769975 14.864181
-0.792614 14.864948
-0.815075 14.862012
-0.836756 14.855452
2
-0.646727 14.485091
0.000000 14.485091
2
-0.695648 14.429193
0.000000 14.429193
2
-0.737187 14.373296
0.000000 14.373296
2
-0.772436 14.317399
0.000000 14.317399
2
-0.802203 14.261502
0.000000 14.261502
2
-0.827093 14.205604
0.000000 14.205604
2
-0.847555 14.149707
0.000000 14.149707
2
-0.863929 14.093810
0.000000 14.093810
2
-0.876465 14.037913
0.000000 14.037913
2
-0.885345 13.982015
0.000000 13.982015
2
-0.890689 13.926118
0.000000 13.926118
2
-0.892441 13.870221
0.892441 13.870221
2
-0.000000 14.762662
-0.000000 12.977780
17
0.892441 13.870221
0.824508 14.211743
0.631051 14.501272
0.341522 14.694729
-0.000000 14.762662
-0.341522 14.694729
-0.631051 14.501272
-0.824508 14.211743
-0.892441 13.870221
-0.824508 13.528699
-0.631051 13.239170
-0.341522 13.045713
-0.000000 12.977780
0.341522 13.045713
0.631051 13.239170
0.824508 13.528699
0.892441 13.870221
17
8.009197 10.038103
7.796504 10.108079
7.583618 10.177466
7.370540 10.246263
7.157273 10.314470
6.943818 10.382086
6.730176 10.449110
6.516350 10.515542
6.302340 10.581382
6.088149 10.646629
5.873778 10.711283
5.659229 10.775342
5.444503 10.838807
5.229602 10.901677
5.014528 10.963951
4.799283 11.025630
4.583867 11.086712
17
8.364606 9.174179
8.392520 9.234629
8.413647 9.297771
8.427733 9.362847
8.434609 9.429074
8.434191 9.495655
8.426485 9.561791
8.411584 9.626685
8.389667 9.689557
8.360997 9.749651
8.325919 9.806245
8.284856 9.858657
8.238300 9.906258
8.186812 9.948475
8.131010 9.984800
8.071567 10.014796
8.009197 10.038103
17
4.122588 10.440348
4.250387 10.256494
4.378695 10.072995
4.507511 9.889851
4.636833 9.707066
4.766662 9.524639
4.896995 9.342572
5.027832 9.160867
5.159171 8.979525
5.291013 8.798547
5.423355 8.617936
5.556196 8.437691
5.689537 8.257816
5.823375 8.078310
5.957710 7.899175
6.092540 7.720414
6.227866 7.542026
17
6.227866 7.542026
6.270184 7.490622
6.317877 7.444160
6.370370 7.403200
6.427033 7.368235
6.487184 7.339684
6.550100 7.317891
6.615023 7.303119
6.681174 7.295544
6.747756 7.295258
6.813970 7.302265
6.879017 7.316480
6.942118 7.337732
7.002511 7.365765
7.059472 7.400243
7.112315 7.440751
7.160405 7.486802
17
4.583867 11.086712
4.520827 11.098376
4.456750 11.100412
4.393097 11.092774
4.331320 11.075635
4.272829 11.049388
4.218959 11.014631
4.170938 10.972157
4.129863 10.922935
4.096669 10.868088
4.072115 10.808866
4.056760 10.746623
4.050955 10.682776
4.054833 10.618784
4.068304 10.556106
4.091062 10.496171
4.122588 10.440348
17
1.987735 4.485747
2.114548 4.513505
2.240973 4.542977
2.366988 4.574157
2.492570 4.607039
2.617695 4.641618
2.742340 4.677887
2.866484 4.715839
2.990102 4.755468
3.113173 4.796766
3.235674 4.839725
3.357582 4.884339
3.478876 4.930598
3.599532 4.978494
3.719529 5.028018
3.838845 5.079162
3.957458 5.131916
17
-8.364606 9.174179
-8.300291 9.061416
-8.234456 8.949533
-8.167114 8.838552
-8.098275 8.728492
-8.027953 8.619373
-7.956162 8.511216
-7.882913 8.404041
-7.808220 8.297866
-7.732098 8.192712
-7.654559 8.088598
-7.575619 7.985543
-7.495291 7.883565
-7.413591 7.782684
-7.330533 7.682917
-7.246133 7.584284
-7.160405 7.486802
17
9.588553 9.147771
9.622784 9.217918
9.656501 9.288314
9.689704 9.358953
9.722389 9.429834
9.754557 9.500951
9.786204 9.572301
9.817329 9.643881
9.847930 9.715686
9.878007 9.787712
9.907556 9.859956
9.936577 9.932414
9.965069 10.005082
9.993029 10.077956
10.020456 10.151033
10.047348 10.224307
10.073705 10.297777
2
8.364606 9.174179
9.108320 8.941804
2
9.580668 10.876722
9.984102 10.585234
2
9.580668 10.876722
10.078288 10.886673
17
10.073705 10.297777
10.079679 10.317047
10.084086 10.336735
10.086899 10.356713
10.088099 10.376853
10.087678 10.397023
10.085639 10.417095
10.081995 10.436939
10.076770 10.456426
10.069997 10.475430
10.061720 10.493829
10.051993 10.511505
10.040879 10.528342
10.028448 10.544233
10.014782 10.559075
9.999968 10.572771
9.984102 10.585234
17
10.078288 10.886673
10.098426 10.887886
10.118403 10.890713
10.138087 10.895134
10.157354 10.901121
10.176077 10.908635
10.194137 10.917628
10.211417 10.928043
10.227804 10.939811
10.243194 10.952856
10.257487 10.967095
10.270591 10.982436
10.282421 10.998779
10.292901 11.016019
10.301962 11.034044
10.309548 11.052739
10.315607 11.071983
17
9.108320 8.941804
9.142682 8.932715
9.177713 8.926699
9.213139 8.923802
9.248682 8.924047
9.284064 8.927433
9.319009 8.933933
9.353242 8.943497
9.386496 8.956048
9.418511 8.971490
9.449035 8.989700
9.477830 9.010537
9.504672 9.033838
9.529348 9.059420
9.551667 9.087083
9.571454 9.116610
9.588553 9.147771
17
10.315607 11.071983
10.335767 11.147389
10.355375 11.222939
10.374431 11.298631
10.392934 11.374460
10.410882 11.450422
10.428275 11.526514
10.445113 11.602730
10.461393 11.679067
10.477115 11.755521
10.492278 11.832087
10.506882 11.908763
10.520926 11.985543
10.534408 12.062423
10.547329 12.139400
10.559687 12.216470
10.571483 12.293627
2
9.550223 12.968737
10.293938 12.736362
17
10.571483 12.293627
10.575165 12.328980
10.575709 12.364519
10.573109 12.399968
10.567387 12.435048
10.558586 12.469485
10.546776 12.503010
10.532049 12.535359
10.514521 12.566281
10.494328 12.595532
10.471629 12.622883
10.446601 12.648122
10.419440 12.671050
10.390360 12.691487
10.359587 12.709274
10.327362 12.724272
10.293938 12.736362
2
3.740240 12.367396
8.756558 10.800037
2
3.930496 12.976309
8.946814 11.408950
17
3.930496 12.976309
3.869272 12.989018
3.806744 12.989538
3.745317 12.977849
3.687350 12.954402
3.635072 12.920096
3.590491 12.876250
3.555320 12.824549
3.530911 12.766981
3.518203 12.705756
3.517683 12.643229
3.529371 12.581801
3.552819 12.523835
3.587125 12.471556
3.630970 12.426975
3.682671 12.391804
3.740240 12.367396
17
8.756558 10.800037
8.817782 10.787328
8.880309 10.786808
8.941737 10.798497
8.999704 10.821945
9.051982 10.856250
9.096563 10.900096
9.131734 10.951797
9.156143 11.009366
9.168851 11.070590
9.169371 11.133117
9.157683 11.194545
9.134235 11.252511
9.099929 11.304790
9.056083 11.349371
9.004383 11.384542
8.946814 11.408950
17
-1.269121 5.082634
-1.265761 5.306517
-1.263021 5.530409
-1.260902 5.754307
-1.259402 5.978210
-1.258523 6.202117
-1.258264 6.426025
-1.258625 6.649934
-1.259606 6.873840
-1.261207 7.097743
-1.263428 7.321640
-1.266270 7.545530
-1.269731 7.769412
-1.273813 7.993283
-1.278515 8.217142
-1.283836 8.440988
-1.289778 8.664817
17
-1.987735 4.485747
-1.921712 4.477131
-1.855142 4.475797
-1.788827 4.481760
-1.723563 4.494948
-1.660136 4.515203
-1.599308 4.542282
-1.541811 4.575859
-1.488336 4.615529
-1.439527 4.660817
-1.395970 4.711176
-1.358190 4.766002
-1.326640 4.824636
-1.301700 4.886371
-1.283670 4.950467
-1.272766 5.016151
-1.269121 5.082634
17
-6.000008 5.024782
-5.935253 4.981202
-5.870182 4.938096
-5.804797 4.895466
-5.739104 4.853316
-5.673104 4.811646
-5.606801 4.770459
-5.540199 4.729757
-5.473302 4.689543
-5.406114 4.649818
-5.338636 4.610585
-5.270874 4.571846
-5.202831 4.533603
-5.134511 4.495858
-5.065917 4.458612
-4.997052 4.421869
-4.927921 4.385629
2
-3.957458 5.131916
-4.419003 4.504155
2
-5.945720 5.783277
-6.098094 5.309456
2
-5.945720 5.783277
-6.352535 5.496528
17
-6.098094 5.309456
-6.103494 5.290017
-6.107316 5.270207
-6.109535 5.250155
-6.110137 5.229988
-6.109118 5.209839
-6.106485 5.189836
-6.102254 5.170110
-6.096454 5.150786
-6.089120 5.131991
-6.080302 5.113845
-6.070055 5.096466
-6.058446 5.079965
-6.045550 5.064450
-6.031449 5.050020
-6.016236 5.036769
-6.000008 5.024782
17
-6.653508 5.505251
-6.637226 5.493336
-6.620041 5.482767
-6.602063 5.473612
-6.583407 5.465930
-6.564196 5.459770
-6.544551 5.455173
-6.524601 5.452167
-6.504474 5.450773
-6.484300 5.450999
-6.464209 5.452844
-6.444332 5.456296
-6.424795 5.461333
-6.405726 5.467922
-6.387248 5.476020
-6.369479 5.485576
-6.352535 5.496528
17
-4.927921 4.385629
-4.895687 4.370653
-4.862254 4.358584
-4.827886 4.349517
-4.792851 4.343524
-4.757424 4.340650
-4.721881 4.340919
-4.686501 4.344329
-4.651561 4.350852
-4.617334 4.360438
-4.584088 4.373011
-4.552084 4.388474
-4.521571 4.406704
-4.492789 4.427561
-4.465964 4.450879
-4.441304 4.476477
-4.419003 4.504155
17
-7.583306 6.337933
-7.528099 6.282756
-7.472490 6.227984
-7.416482 6.173619
-7.360079 6.119664
-7.303284 6.066123
-7.246099 6.012998
-7.188527 5.960292
-7.130572 5.908008
-7.072237 5.856149
-7.013525 5.804717
-6.954439 5.753715
-6.894981 5.703145
-6.835157 5.653012
-6.774967 5.603316
-6.714417 5.554062
-6.653508 5.505251
2
-7.160405 7.486802
-7.621951 6.859041
17
-7.621951 6.859041
-7.641718 6.829500
-7.658797 6.798328
-7.673054 6.765769
-7.684377 6.732077
-7.692679 6.697516
-7.697893 6.662357
-7.699979 6.626874
-7.698921 6.591346
-7.694727 6.556051
-7.687430 6.521264
-7.677086 6.487258
-7.663778 6.454300
-7.647609 6.422647
-7.628705 6.392546
-7.607215 6.364235
-7.583306 6.337933
2
-3.138925 9.062396
-5.236328 6.209659
2
-3.652903 9.440285
-5.750305 6.587548
17
-3.138925 9.062396
-3.107002 9.116163
-3.086182 9.175124
-3.077264 9.237014
-3.080592 9.299455
-3.096037 9.360047
-3.123007 9.416461
-3.160464 9.466530
-3.206970 9.508329
-3.260736 9.540253
-3.319698 9.561073
-3.381588 9.569991
-3.444029 9.566663
-3.504621 9.551218
-3.561035 9.524248
-3.611104 9.486791
-3.652903 9.440285
17
-5.750305 6.587548
-5.782229 6.533782
-5.803049 6.474820
-5.811967 6.412930
-5.808639 6.350489
-5.793193 6.289897
-5.766224 6.233483
-5.728767 6.183414
-5.682261 6.141615
-5.628494 6.109692
-5.569533 6.088871
-5.507643 6.079953
-5.445202 6.083281
-5.384610 6.098727
-5.328196 6.125696
-5.278127 6.163154
-5.236328 6.209659
17
-2.044297 8.912338
-2.181670 8.735523
-2.318553 8.558328
-2.454945 8.380755
-2.590845 8.202804
-2.726251 8.024478
-2.861162 7.845778
-2.995579 7.666705
-3.129499 7.487260
-3.262921 7.307445
-3.395845 7.127261
-3.528269 6.946709
-3.660192 6.765792
-3.791614 6.584509
-3.922534 6.402864
-4.052950 6.220856
-4.182861 6.038489
17
-4.182861 6.038489
-4.219305 5.982765
-4.249429 5.923386
-4.272869 5.861066
-4.289345 5.796554
-4.298658 5.730625
-4.300695 5.664074
-4.295433 5.597699
-4.282935 5.532300
-4.263350 5.468662
-4.236916 5.407552
-4.203948 5.349703
-4.164845 5.295812
-4.120075 5.246528
-4.070179 5.202441
-4.015755 5.164084
-3.957458 5.131916
17
-1.289778 8.664817
-1.297446 8.728467
-1.314612 8.790235
-1.340887 8.848714
-1.375669 8.902568
-1.418165 8.950569
-1.467406 8.991622
-1.522269 9.024790
-1.581501 9.049317
-1.643752 9.064643
-1.707601 9.070418
-1.771592 9.066511
-1.834264 9.053010
-1.894188 9.030225
-1.949996 8.998673
-2.000416 8.959077
-2.044297 8.912338
17
-4.583867 11.086712
-4.799283 11.025630
-5.014528 10.963951
-5.229602 10.901677
-5.444503 10.838807
-5.659229 10.775342
-5.873778 10.711283
-6.088149 10.646629
-6.302340 10.581382
-6.516350 10.515542
-6.730176 10.449110
-6.943818 10.382086
-7.157273 10.314470
-7.370540 10.246263
-7.583618 10.177466
-7.796504 10.108079
-8.009197 10.038103
17
-8.009197 10.038103
-8.071567 10.014796
-8.131010 9.984800
-8.186812 9.948475
-8.238300 9.906258
-8.284856 9.858657
-8.325919 9.806245
-8.360997 9.749651
-8.389667 9.689557
-8.411584 9.626685
-8.426485 9.561791
-8.434191 9.495655
-8.434609 9.429074
-8.427733 9.362847
-8.413647 9.297771
-8.392520 9.234629
-8.364606 9.174179
17
-6.227866 7.542026
-6.092540 7.720414
-5.957710 7.899175
-5.823375 8.078310
-5.689537 8.257816
-5.556196 8.437691
-5.423355 8.617936
-5.291013 8.798547
-5.159171 8.979525
-5.027832 9.160867
-4.896995 9.342572
-4.766662 9.524639
-4.636833 9.707066
-4.507511 9.889851
-4.378695 10.072995
-4.250387 10.256494
-4.122588 10.440348
17
-7.160405 7.486802
-7.112315 7.440751
-7.059472 7.400243
-7.002511 7.365765
-6.942118 7.337732
-6.879017 7.316480
-6.813970 7.302265
-6.747756 7.295258
-6.681174 7.295544
-6.615023 7.303119
-6.550100 7.317891
-6.487184 7.339684
-6.427033 7.368235
-6.370370 7.403200
-6.317877 7.444160
-6.270184 7.490622
-6.227866 7.542026
17
-4.122588 10.440348
-4.091062 10.496171
-4.068304 10.556106
-4.054833 10.618784
-4.050955 10.682776
-4.056760 10.746623
-4.072115 10.808866
-4.096669 10.868088
-4.129863 10.922935
-4.170938 10.972157
-4.218959 11.014631
-4.272829 11.049388
-4.331320 11.075635
-4.393097 11.092774
-4.456750 11.100412
-4.520827 11.098376
-4.583867 11.086712
17
-3.957458 5.131916
-3.838845 5.079162
-3.719529 5.028018
-3.599532 4.978494
-3.478876 4.930598
-3.357582 4.884339
-3.235674 4.839725
-3.113173 4.796766
-2.990102 4.755468
-2.866484 4.715839
-2.742340 4.677887
-2.617695 4.641618
-2.492570 4.607039
-2.366988 4.574157
-2.240973 4.542977
-2.114548 4.513505
-1.987735 4.485747
17
-10.073705 10.297777
-10.047348 10.224307
-10.020456 10.151033
-9.993029 10.077956
-9.965069 10.005082
-9.936577 9.932414
-9.907556 9.859956
-9.878007 9.787712
-9.847930 9.715686
-9.817329 9.643881
-9.786204 9.572301
-9.754557 9.500951
-9.722389 9.429834
-9.689704 9.358953
-9.656501 9.288314
-9.622784 9.217918
-9.588553 9.147771
2
-8.364606 9.174179
-9.108320 8.941804
2
-9.580668 10.876722
-9.984102 10.585234
2
-9.580668 10.876722
-10.078288 10.886673
17
-9.984102 10.585234
-9.999968 10.572771
-10.014782 10.559075
-10.028448 10.544233
-10.040879 10.528342
-10.051993 10.511505
-10.061720 10.493829
-10.069997 10.475430
-10.076770 10.456426
-10.081995 10.436939
-10.085639 10.417095
-10.087678 10.397023
